id,region_key,organization_key,municipality_key,year,allocation_type,recipient_type,recipient_raw,nomos,amount_eur,source_file,source_ada,created_at,updated_at
817,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,9156,2018,τακτική,δήμος,ΑΓΡΑΦΩΝ,ΕΥΡΥΤΑΝΙΑΣ,61000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
818,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,9157,2018,τακτική,δήμος,ΚΑΡΠΕΝΗΣΙΟΥ,ΕΥΡΥΤΑΝΙΑΣ,86000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
819,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,9158,2018,τακτική,δήμος,ΑΜΦΙΚΛΕΙΑΣ-ΕΛΑΤΕΙΑΣ,ΦΘΙΩΤΙΔΟΣ,66000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
820,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,9159,2018,τακτική,δήμος,ΔΟΜΟΚΟΥ,ΦΘΙΩΤΙΔΟΣ,49000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
821,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,9160,2018,τακτική,δήμος,ΛΑΜΙΕΩΝ,ΦΘΙΩΤΙΔΟΣ,109000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
822,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,9161,2018,τακτική,δήμος,ΛΟΚΡΩΝ,ΦΘΙΩΤΙΔΟΣ,83700.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
823,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,9162,2018,τακτική,δήμος,ΜΑΚΡΑΚΩΜΗΣ,ΦΘΙΩΤΙΔΟΣ,75000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
824,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,9163,2018,τακτική,δήμος,ΜΩΛΟΥ-ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,ΦΘΙΩΤΙΔΟΣ,52000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
825,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,9164,2018,τακτική,δήμος,ΣΤΥΛΙΔΑΣ,ΦΘΙΩΤΙΔΟΣ,47600.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
826,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,9165,2018,τακτική,δήμος,ΔΕΛΦΩΝ,ΦΩΚΙΔΟΣ,128000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
827,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,9166,2018,τακτική,δήμος,ΔΩΡΙΔΟΣ,ΦΩΚΙΔΟΣ,77400.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
828,ΑΤΤΙΚΗΣ,,9167,2018,τακτική,δήμος,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,ΑΘΗΝΩΝ,24800.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
829,ΑΤΤΙΚΗΣ,,9168,2018,τακτική,δήμος,ΑΜΑΡΟΥΣΙΟΥ,ΑΘΗΝΩΝ,18000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
830,ΑΤΤΙΚΗΣ,,9169,2018,τακτική,δήμος,ΒΡΙΛΗΣΣΙΩΝ,ΑΘΗΝΩΝ,22600.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
831,ΑΤΤΙΚΗΣ,,9170,2018,τακτική,δήμος,ΗΡΑΚΛΕΙΟΥ,ΑΘΗΝΩΝ,19500.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
832,ΑΤΤΙΚΗΣ,,9171,2018,τακτική,δήμος,ΚΗΦΙΣΙΑΣ,ΑΘΗΝΩΝ,79500.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
833,ΑΤΤΙΚΗΣ,,9172,2018,τακτική,δήμος,ΛΥΚΟΒΡΥΣΗΣ-ΠΕΥΚΗΣ,ΑΘΗΝΩΝ,29500.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
834,ΑΤΤΙΚΗΣ,,9173,2018,τακτική,δήμος,ΜΕΤΑΜΟΡΦΩΣΕΩΣ,ΑΘΗΝΩΝ,15000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
835,ΑΤΤΙΚΗΣ,,9174,2018,τακτική,δήμος,ΝΕΑΣ ΙΩΝΙΑΣ,ΑΘΗΝΩΝ,20000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
836,ΑΤΤΙΚΗΣ,,9175,2018,τακτική,δήμος,ΠΑΠΑΓΟΥ-ΧΟΛΑΡΓΟΥ,ΑΘΗΝΩΝ,38400.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
837,ΑΤΤΙΚΗΣ,,9176,2018,τακτική,δήμος,ΠΕΝΤΕΛΗΣ,ΑΘΗΝΩΝ,75000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
838,ΑΤΤΙΚΗΣ,,9177,2018,τακτική,δήμος,ΦΙΛΟΘΕΗΣ -ΨΥΧΙΚΟΥ,ΑΘΗΝΩΝ,27000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
839,ΑΤΤΙΚΗΣ,,9178,2018,τακτική,δήμος,ΧΑΛΑΝΔΡΙΟΥ,ΑΘΗΝΩΝ,20000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
840,ΑΤΤΙΚΗΣ,,9179,2018,τακτική,δήμος,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΑΘΗΝΩΝ,27000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
841,ΑΤΤΙΚΗΣ,,9180,2018,τακτική,δήμος,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ-ΚΑΜΑΤΕΡΟΥ,ΑΘΗΝΩΝ,24800.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
842,ΑΤΤΙΚΗΣ,,9181,2018,τακτική,δήμος,ΑΙΓΑΛΕΩ,ΑΘΗΝΩΝ,22500.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
843,ΑΤΤΙΚΗΣ,,9182,2018,τακτική,δήμος,ΙΛΙΟΥ,ΑΘΗΝΩΝ,24600.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
844,ΑΤΤΙΚΗΣ,,9183,2018,τακτική,δήμος,ΠΕΡΙΣΤΕΡΙΟΥ,ΑΘΗΝΩΝ,21600.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
845,ΑΤΤΙΚΗΣ,,9184,2018,τακτική,δήμος,ΠΕΤΡΟΥΠΟΛΕΩΣ,ΑΘΗΝΩΝ,20000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
846,ΑΤΤΙΚΗΣ,,9185,2018,τακτική,δήμος,ΧΑΙΔΑΡΙΟΥ,ΑΘΗΝΩΝ,25600.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
847,ΑΤΤΙΚΗΣ,,9186,2018,τακτική,δήμος,ΑΘΗΝΑΙΩΝ,ΑΘΗΝΩΝ,118000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
848,ΑΤΤΙΚΗΣ,,9187,2018,τακτική,δήμος,ΒΥΡΩΝΟΣ,ΑΘΗΝΩΝ,27000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
849,ΑΤΤΙΚΗΣ,,9188,2018,τακτική,δήμος,ΓΑΛΑΤΣΙΟΥ,ΑΘΗΝΩΝ,28800.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
850,ΑΤΤΙΚΗΣ,,9189,2018,τακτική,δήμος,ΔΑΦΝΗΣ-ΥΜΗΤΤΟΥ,ΑΘΗΝΩΝ,37600.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
851,ΑΤΤΙΚΗΣ,,9190,2018,τακτική,δήμος,ΖΩΓΡΑΦΟΥ,ΑΘΗΝΩΝ,24000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
852,ΑΤΤΙΚΗΣ,,9191,2018,τακτική,δήμος,ΗΛΙΟΥΠΟΛΕΩΣ,ΑΘΗΝΩΝ,27000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
853,ΑΤΤΙΚΗΣ,,9192,2018,τακτική,δήμος,ΚΑΙΣΑΡΙΑΝΗΣ,ΑΘΗΝΩΝ,32000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
854,ΑΤΤΙΚΗΣ,,9193,2018,τακτική,δήμος,ΦΙΛΑΔΕΛΦΕΙΑΣ-ΧΑΛΚΗΔΟΝΟΣ,ΑΘΗΝΩΝ,36400.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
855,ΑΤΤΙΚΗΣ,,9194,2018,τακτική,δήμος,ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,ΑΘΗΝΩΝ,14600.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
856,ΑΤΤΙΚΗΣ,,9196,2018,τακτική,δήμος,ΓΛΥΦΑΔΑΣ,ΑΘΗΝΩΝ,22000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
857,ΑΤΤΙΚΗΣ,,9197,2018,τακτική,δήμος,ΕΛΛΗΝΙΚΟΥ-ΑΡΓΥΡΟΥΠΟΛΗΣ,ΑΘΗΝΩΝ,26000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
858,ΑΤΤΙΚΗΣ,,9202,2018,τακτική,δήμος,ΚΕΡΑΤΣΙΝΙΟΥ-ΔΡΑΠΕΤΣΩΝΑΣ,ΠΕΙΡΑΙΩΣ,20000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
859,ΑΤΤΙΚΗΣ,,9203,2018,τακτική,δήμος,ΚΟΡΥΔΑΛΛΟΥ,ΠΕΙΡΑΙΩΣ,14500.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
860,ΑΤΤΙΚΗΣ,,9204,2018,τακτική,δήμος,ΝΙΚΑΙΑΣ-ΑΓΙΟΥ ΙΩΑΝΝΗ ΡΕΝΤΗ,ΠΕΙΡΑΙΩΣ,23600.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
861,ΑΤΤΙΚΗΣ,,9206,2018,τακτική,δήμος,ΠΕΡΑΜΑΤΟΣ,ΠΕΙΡΑΙΩΣ,18000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
862,ΑΤΤΙΚΗΣ,,9207,2018,τακτική,δήμος,ΑΓΚΙΣΤΡΙΟΥ,ΠΕΙΡΑΙΩΣ,15000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
863,ΑΤΤΙΚΗΣ,,9208,2018,τακτική,δήμος,ΑΙΓΙΝΑΣ,ΠΕΙΡΑΙΩΣ,24700.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
864,ΑΤΤΙΚΗΣ,,9209,2018,τακτική,δήμος,ΚΥΘΗΡΩΝ,ΠΕΙΡΑΙΩΣ,59700.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
865,ΑΤΤΙΚΗΣ,,9210,2018,τακτική,δήμος,ΠΟΡΟΥ,ΠΕΙΡΑΙΩΣ,33000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
866,ΑΤΤΙΚΗΣ,,9211,2018,τακτική,δήμος,ΣΑΛΑΜΙΝΑΣ,ΠΕΙΡΑΙΩΣ,85000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
867,ΑΤΤΙΚΗΣ,,9212,2018,τακτική,δήμος,ΣΠΕΤΣΩΝ,ΠΕΙΡΑΙΩΣ,17800.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
868,ΑΤΤΙΚΗΣ,,9213,2018,τακτική,δήμος,ΤΡΟΙΖΗΝΙΑΣ,ΠΕΙΡΑΙΩΣ,53400.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
869,ΑΤΤΙΚΗΣ,,9214,2018,τακτική,δήμος,ΥΔΡΑΣ,ΠΕΙΡΑΙΩΣ,18000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
870,ΑΤΤΙΚΗΣ,,9215,2018,τακτική,δήμος,ΑΧΑΡΝΩΝ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,63000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
871,ΑΤΤΙΚΗΣ,,9216,2018,τακτική,δήμος,ΒΑΡΗΣ-ΒΟΥΛΑΣ-ΒΟΥΛΙΑΓΜΕΝΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,52600.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
872,ΑΤΤΙΚΗΣ,,9217,2018,τακτική,δήμος,ΔΙΟΝΥΣΟΥ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,131700.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
873,ΑΤΤΙΚΗΣ,,9218,2018,τακτική,δήμος,ΚΡΩΠΙΑΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,42000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
874,ΑΤΤΙΚΗΣ,,9219,2018,τακτική,δήμος,ΛΑΥΡΕΩΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,89400.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
875,ΑΤΤΙΚΗΣ,,9220,2018,τακτική,δήμος,ΜΑΡΑΘΩΝΟΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,92800.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
876,ΑΤΤΙΚΗΣ,,9221,2018,τακτική,δήμος,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,18000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
877,ΑΤΤΙΚΗΣ,,9222,2018,τακτική,δήμος,ΠΑΙΑΝΙΑΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,40000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
878,ΑΤΤΙΚΗΣ,,9223,2018,τακτική,δήμος,ΠΑΛΛΗΝΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,48000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
879,ΑΤΤΙΚΗΣ,,9224,2018,τακτική,δήμος,ΡΑΦΗΝΑΣ-ΠΙΚΕΡΜΙΟΥ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,42000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
880,ΑΤΤΙΚΗΣ,,9225,2018,τακτική,δήμος,ΣΑΡΩΝΙΚΟΥ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,82000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
881,ΑΤΤΙΚΗΣ,,9226,2018,τακτική,δήμος,ΣΠΑΤΩΝ-ΑΡΤΕΜΙΔΟΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,31000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
882,ΑΤΤΙΚΗΣ,,9227,2018,τακτική,δήμος,ΩΡΩΠΟΥ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,185000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
883,ΑΤΤΙΚΗΣ,,9228,2018,τακτική,δήμος,ΑΣΠΡΟΠΥΡΓΟΥ,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,27000.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
884,ΑΤΤΙΚΗΣ,,9229,2018,τακτική,δήμος,ΕΛΕΥΣΙΝΑΣ,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,36400.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
885,ΑΤΤΙΚΗΣ,,9230,2018,τακτική,δήμος,ΜΑΝΔΡΑΣ-ΕΙΔΥΛΛΙΑΣ,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,101200.00,6ΖΜ9465ΧΘ7-8ΡΖ_τακτική_δήμοι_2018.pdf,6ΖΜ9465ΧΘ7-8ΡΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
